DEBUT_RANK,SPOTIFY_POPULARITY,HAS_PLAYLIST,GENRE_Hip-Hop/Rap,GENRE_Country,LOUDNESS,DURATION,HIT
98,42,0,False,False,-8.21,215093.0,0
94,42,0,True,False,-8.21,215093.0,0
85,31,0,False,False,-11.327,283493.0,0
89,7,0,False,False,-8.171,115786.0,0
75,75,0,True,False,-5.368,169146.0,0
90,47,0,False,False,-10.721,242927.0,0
68,32,0,False,False,-5.154,163093.0,1
100,40,0,False,False,-9.551,186346.0,0
94,47,0,False,False,-12.16,334340.125,0
91,42,0,False,False,-8.21,215093.0,0
100,42,0,False,False,-8.21,215093.0,0
78,20,0,False,False,-15.178,172066.0,0
87,38,0,True,False,-8.243,243560.0,0
79,5,0,False,False,-6.446,217600.0,0
83,6,0,False,False,-15.812,310933.0,0
95,41,0,False,False,-11.031,153146.0,1
87,64,0,True,False,-7.016,182733.0,0
92,30,0,False,False,-10.583,154200.0,0
96,11,0,False,False,-7.551,144441.0,0
22,46,0,False,False,-9.408,288506.0,1
74,36,0,False,False,-5.859,249933.0,0
76,42,0,False,False,-9.424,124760.0,0
100,42,0,False,False,-8.21,215093.0,0
67,72,0,True,False,-7.783,228453.0,1
87,42,0,False,False,-8.21,215093.0,1
82,38,0,False,False,-8.611,255146.0,0
100,16,0,False,False,-5.484,232826.0,0
95,42,0,False,False,-8.21,215093.0,0
95,42,0,False,False,-8.21,215093.0,0
91,13,0,False,False,-13.724,169882.0,0
89,16,0,False,False,-9.715,254906.0,0
85,42,0,False,False,-8.21,215093.0,0
89,42,0,False,False,-8.21,215093.0,0
79,55,0,False,False,-4.861,245760.0,0
95,31,0,False,False,-10.929,334340.125,0
91,71,0,False,True,-4.109,221633.0,0
80,71,0,False,True,-4.12,186866.0,0
83,21,0,False,False,-4.945,241320.0,0
94,30,0,False,False,-4.282,117880.0,0
88,42,0,False,False,-8.21,215093.0,0
79,73,1,False,False,-4.7,220867.0,1
67,45,0,True,False,-12.149,302626.0,0
81,14,0,False,False,-14.546,126346.0,0
92,59,0,False,False,-3.395,191373.0,0
77,23,0,False,True,-3.583,224400.0,0
89,21,0,False,False,-9.599,201009.0,0
45,63,0,False,True,-5.287,195866.0,0
94,70,0,False,False,-4.402,292593.0,0
98,12,0,False,False,-8.958,175933.0,0
88,42,0,False,False,-8.21,215093.0,0
87,57,0,False,False,-7.921,187760.0,1
76,20,0,False,False,-6.545,268466.0,0
95,19,0,False,False,-5.347,241906.0,0
54,52,0,False,False,-7.965,279413.0,1
53,17,0,False,False,-10.22,213133.0,0
98,61,0,False,True,-6.006,213986.0,0
79,42,0,False,False,-8.21,215093.0,0
65,70,0,False,False,-4.082,290186.0,1
72,54,0,True,False,-8.779,189253.0,0
67,36,0,False,False,-5.396,276893.0,0
95,42,0,False,False,-8.21,215093.0,0
46,9,1,True,False,-7.44,225135.0,0
70,26,0,False,False,-11.108,142560.0,1
3,76,1,False,False,-5.672,192120.0,1
92,19,0,False,False,-13.007,170093.0,0
86,47,0,False,False,-9.165,164866.0,1
96,62,1,True,False,-7.98,232160.0,0
31,42,0,False,False,-8.21,215093.0,0
72,25,0,False,False,-14.485,295626.0,0
79,38,0,False,False,-8.351,203893.0,0
97,42,0,False,False,-8.21,215093.0,1
92,67,0,False,False,-13.263,267946.0,0
100,27,0,False,False,-16.277,314440.0,0
72,26,0,False,False,-8.772,144293.0,0
72,42,0,False,False,-8.21,215093.0,0
89,42,0,False,False,-8.21,215093.0,0
94,42,0,False,False,-8.21,215093.0,0
76,42,0,False,False,-8.21,215093.0,0
53,25,0,False,False,-7.109,152226.0,0
77,44,0,False,False,-9.248,153800.0,1
15,42,0,False,False,-8.21,215093.0,0
100,42,0,False,False,-8.21,215093.0,0
92,42,0,False,False,-8.21,215093.0,0
90,62,0,False,False,-1.692,150706.0,1
88,11,0,False,False,-7.509,278226.0,0
100,42,0,False,False,-8.21,215093.0,0
94,3,0,False,False,-8.211,237293.0,0
87,14,0,False,False,-15.182,183893.0,0
93,30,0,False,False,-11.212,265466.0,0
88,78,1,False,False,-10.057,266960.0,1
85,0,1,False,False,-9.452,259867.0,0
26,49,0,False,False,-4.706,274133.0,0
75,10,0,False,False,-10.194,211880.0,0
95,25,0,False,False,-9.018,240760.0,0
86,28,0,False,False,-16.501875,140066.0,0
79,24,1,False,False,-11.435,231267.0,0
98,56,1,False,False,-13.682,256173.0,1
72,28,0,False,False,-6.563,162106.0,0
82,44,0,False,False,-15.649,121706.0,0
72,72,0,True,False,-10.363,211920.0,0
16,27,0,False,False,-5.175,213080.0,0
80,60,0,False,False,-7.166,223535.0,0
67,59,0,False,False,-14.091,213236.0,0
83,4,0,False,False,-10.248,213333.0,0
85,42,0,False,True,-8.21,215093.0,0
86,42,0,False,False,-9.838,141493.0,0
95,27,0,False,False,-7.923,334340.125,0
98,29,0,False,False,-14.519,327280.0,1
89,42,1,False,False,-13.29,249960.0,0
80,9,0,False,False,-12.485,219173.0,0
91,41,1,False,False,-14.05,246933.0,0
79,43,0,False,False,-3.256,188493.0,0
77,42,0,False,False,-8.21,215093.0,1
82,41,0,False,False,-5.677,239693.0,0
87,24,0,False,False,-12.765,334340.125,0
38,64,0,False,False,-10.879,314866.0,0
99,67,0,False,False,-9.316,245746.0,0
40,57,1,False,False,-6.18,232960.0,1
90,33,0,False,False,-9.934,291426.0,0
14,8,0,False,False,-5.709,229160.0,0
77,79,1,False,False,-9.744,257800.0,1
83,42,0,False,False,-13.652,222773.0,0
92,41,0,False,False,-3.941,161320.0,0
79,72,1,False,False,-13.091,271560.0,0
97,59,0,True,False,-5.402,286453.0,0
55,57,1,False,False,-11.361,294000.0,0
91,6,0,False,False,-11.36,160732.0,0
96,42,0,False,False,-8.21,215093.0,0
68,61,1,False,False,-6.635,253803.0,0
73,36,0,False,False,-9.693,154760.0,0
94,42,0,False,False,-8.21,215093.0,0
54,34,1,False,False,-10.03,285093.0,1
92,38,0,False,False,-9.913,144093.0,0
75,34,0,False,False,-14.599,227266.0,0
36,52,0,False,False,-3.073,242240.0,1
80,69,0,False,False,-5.305,249840.0,0
91,74,0,False,False,-7.312,191146.0,0
85,55,0,False,False,-7.662,234300.0,1
75,68,0,False,True,-5.078,255560.0,1
76,53,0,False,False,-4.318,265066.0,0
96,28,0,False,False,-7.568,208000.0,0
98,62,0,True,False,-6.772,273253.0,0
89,34,0,False,False,-16.091,301640.0,0
79,65,0,False,True,-7.439,202626.0,0
96,69,0,False,True,-4.452,191306.0,0
81,50,0,False,True,-5.632,211066.0,0
92,44,0,False,True,-7.223,182306.0,0
90,61,0,False,True,-6.184,224813.0,0
74,61,0,False,True,-4.536,131866.0,0
97,66,0,False,True,-6.4,221466.0,0
89,52,0,False,True,-9.412,231493.0,0
97,61,1,False,False,-3.715,258293.0,0
99,64,0,False,True,-9.763,207346.0,0
81,42,0,False,False,-8.21,215093.0,0
21,70,0,False,False,-7.808,262308.0,0
73,42,0,False,False,-8.21,215093.0,1
58,28,0,False,False,-6.463,152266.0,0
28,84,1,False,False,-6.903,145543.0,1
78,59,0,False,True,-7.206,242066.0,0
75,74,1,False,False,-7.34,232453.0,1
87,55,0,False,False,-6.624,255213.0,0
71,63,0,False,False,-11.753,271333.0,0
51,5,1,False,False,-9.961,234400.0,1
60,74,0,False,False,-3.113,195973.0,1
94,32,0,False,True,-7.793,215506.0,0
95,2,0,False,False,-7.44,134096.0,0
84,1,0,False,False,-8.909,334340.125,0
81,26,0,False,False,-8.89,239400.0,0
1,95,0,False,False,-8.761,242013.0,1
82,55,0,False,False,-7.948,239333.0,0
99,42,0,False,False,-8.21,215093.0,0
90,56,0,False,False,-12.749,194666.0,1
75,31,0,False,False,-9.084,313800.0,0
90,42,0,False,False,-8.21,215093.0,0
100,7,0,False,False,-11.52,160773.0,0
71,42,0,False,False,-8.21,215093.0,0
93,57,0,True,False,-7.158,334340.125,0
96,42,0,False,False,-8.21,215093.0,0
93,29,0,False,False,-5.747,271373.0,0
51,67,1,False,False,-4.149,266067.0,1
94,55,0,False,False,-5.007,190533.0,0
95,50,0,False,False,-15.367,221986.0,0
18,64,0,True,False,-1.578,229226.0,0
77,77,1,False,False,-5.862,259933.0,1
100,20,0,False,False,-15.613,138400.0,0
85,42,0,False,False,-8.21,215093.0,0
94,78,1,False,False,-5.274,209269.0,0
54,63,0,False,False,-5.968,267226.0,0
80,47,0,False,False,-10.548,203106.0,0
98,36,0,False,False,-12.625,306426.0,0
85,68,0,False,True,-4.817,202066.0,0
44,64,0,True,False,-5.159,164649.0,0
83,62,0,True,False,-9.499,175774.0,0
97,29,0,False,True,-4.589,279933.0,0
86,4,0,False,False,-11.521,125000.0,0
99,69,0,False,False,-8.32,225333.0,0
98,15,0,False,False,-10.131,200533.0,0
99,7,0,False,False,-16.501875,140400.0,0
100,0,0,False,False,-7.397,168018.0,0
77,9,0,False,False,-11.959,133840.0,0
90,76,0,False,False,-4.4,245625.0,0
79,69,1,False,False,-7.194,134440.0,0
91,74,0,True,False,-4.578,143900.0,0
86,66,0,False,True,-8.431,207266.0,0
12,73,0,False,False,-6.902,323480.0,1
79,56,0,False,True,-4.605,219213.0,0
100,73,0,False,True,-3.77,211767.0,0
91,68,0,False,True,-5.566,254466.0,0
79,65,0,False,True,-4.401,213546.0,0
94,64,0,False,True,-5.606,173960.0,0
82,42,0,False,False,-10.25,164133.0,0
95,22,0,False,False,-16.501875,217626.0,0
83,68,0,True,False,-4.421,228431.0,0
97,4,0,False,False,-13.6,138106.0,0
63,66,0,True,False,-6.873,248613.0,0
84,70,1,False,False,-2.921,265773.0,0
99,53,0,False,False,-8.305,254866.0,0
86,72,1,False,False,-3.354,200813.0,0
80,42,0,False,False,-8.21,215093.0,1
99,42,0,False,False,-8.21,215093.0,0
91,32,1,True,False,-4.051,258273.0,0
93,54,0,False,False,-11.091,147841.0,1
73,42,0,False,False,-8.21,215093.0,0
69,26,0,False,False,-6.678,146173.0,1
90,9,0,False,False,-13.473,127493.0,0
98,42,0,False,False,-8.21,215093.0,0
84,59,0,False,False,-3.662,186773.0,0
74,47,0,False,False,-13.692,283133.0,0
95,42,0,False,False,-8.21,215093.0,0
82,42,0,False,False,-8.21,215093.0,0
81,76,1,False,False,-3.456,200480.0,0
85,42,0,False,False,-8.21,215093.0,0
84,29,0,False,False,-6.045,334340.125,0
44,81,1,False,False,-6.593,239000.0,0
99,48,0,False,True,-3.744,198933.0,0
81,77,1,False,False,-10.687,206267.0,1
94,42,0,False,False,-8.21,215093.0,0
100,42,0,False,False,-8.21,215093.0,0
83,65,1,False,False,-8.56,262748.0,0
1,91,0,False,False,-4.41,199053.0,1
55,30,0,False,False,-11.256,334340.125,0
26,71,1,False,False,-3.177,203867.0,1
87,23,0,False,False,-7.081,221866.0,0
100,42,0,False,False,-8.21,215093.0,1
54,42,0,False,False,-8.21,215093.0,0
71,50,0,False,False,-6.157,198760.0,0
77,42,0,False,False,-8.21,215093.0,0
42,38,0,False,False,-7.881,206250.0,1
79,10,0,False,False,-8.93,246826.0,0
95,42,0,False,False,-8.21,215093.0,0
90,36,0,False,False,-11.22,300973.0,0
92,28,0,False,False,-11.034,320866.0,1
13,84,1,True,False,-8.866,190067.0,0
95,42,0,False,False,-8.21,215093.0,0
41,30,0,False,False,-9.249,125920.0,0
71,22,0,False,False,-13.094,281693.0,0
83,45,0,False,False,-11.517,334340.125,0
52,20,0,False,False,-13.835,134920.0,0
77,31,0,False,False,-6.87,164546.0,0
95,15,0,False,False,-12.133,169066.0,0
98,0,0,False,False,-11.192,247746.0,0
49,72,0,False,False,-8.275,277680.0,1
17,76,0,False,False,-4.649,281500.0,0
74,34,0,False,False,-9.548,176666.0,0
71,42,0,False,False,-8.21,215093.0,0
85,17,0,False,False,-11.05,153653.0,0
84,29,0,False,False,-7.838,334340.125,0
98,29,0,False,False,-11.148,194226.0,0
74,28,0,True,False,-7.483,252026.0,0
84,42,0,False,False,-8.21,215093.0,0
77,42,0,False,False,-6.992,234773.0,0
48,81,1,False,False,-5.604,157493.0,0
81,3,0,False,False,-6.8,122019.0,1
94,53,0,True,False,-9.032,261773.0,0
81,34,0,False,False,-8.625,273400.0,0
83,13,0,False,False,-9.295,119560.0,0
56,84,1,False,False,-7.648,173800.0,1
56,84,1,False,False,-7.648,173800.0,1
78,77,0,False,False,-15.06,256426.0,1
91,78,1,False,False,-11.361,186587.0,0
77,65,0,False,False,-6.743,186960.0,0
96,41,0,False,False,-4.246,236573.0,0
87,55,0,False,True,-4.876,218480.0,0
99,42,0,False,False,-5.567,253360.0,0
88,10,0,False,False,-13.051,177893.0,0
75,21,0,False,False,-11.197,160000.0,1
78,50,0,False,True,-14.982,184960.0,0
84,45,0,False,False,-10.835,245240.0,0
86,15,0,False,False,-11.79,213506.0,0
100,0,0,False,False,-13.775,190520.0,0
77,19,0,False,False,-9.639,242893.0,0
82,1,1,False,False,-7.243,154973.0,0
88,16,0,False,False,-10.265,196826.0,0
63,42,0,False,False,-8.21,215093.0,1
92,0,0,False,False,-7.429,140733.0,0
79,42,0,False,False,-8.21,215093.0,0
70,42,0,False,False,-8.21,215093.0,0
82,18,0,False,False,-6.724,186173.0,0
90,21,0,False,False,-11.669,252800.0,0
80,42,0,False,False,-8.21,215093.0,0
87,42,0,False,False,-8.21,215093.0,0
77,34,0,False,False,-9.303,190360.0,1
74,8,0,False,False,-12.09,221933.0,0
59,46,0,False,False,-8.548,200626.0,0
77,42,0,False,False,-8.21,215093.0,0
88,15,0,False,False,-7.716,232826.0,0
93,2,0,False,False,-16.501875,151360.0,0
80,7,0,False,False,-10.069,157573.0,0
77,31,0,False,False,-12.93,148626.0,0
41,31,0,False,False,-15.18,168333.0,1
29,42,0,False,False,-8.21,215093.0,1
88,46,0,False,False,-11.717,212760.0,0
76,13,0,False,False,-7.919,302786.0,0
67,38,0,False,False,-16.501875,188093.0,1
47,69,1,False,False,-3.655,173720.0,0
82,55,0,True,False,-5.892,237893.0,0
96,0,0,False,False,-9.764,156266.0,0
85,5,0,False,False,-12.882,222760.0,0
87,36,0,False,False,-10.773,178026.0,0
95,28,0,False,False,-10.406,152975.0,0
96,47,0,False,False,-9.246,149160.0,0
92,63,0,True,False,-6.557,178240.0,0
91,16,0,False,False,-12.734,209866.0,0
96,51,1,False,False,-11.568,265333.0,0
83,9,0,False,False,-6.229,233573.0,0
73,42,0,False,False,-8.21,215093.0,0
76,26,0,False,False,-12.373,322160.0,0
93,51,0,False,False,-9.158,286533.0,0
83,38,0,False,False,-12.418,264666.0,0
30,42,0,False,False,-8.21,215093.0,0
77,57,0,False,False,-7.816,236360.0,0
65,24,0,False,False,-8.862,240426.0,0
95,42,0,False,False,-8.21,215093.0,0
53,65,1,False,False,-7.811,163600.0,1
84,13,0,False,False,-16.501875,178506.0,0
87,57,0,False,False,-10.492,214640.0,0
95,57,0,False,True,-4.072,187320.0,0
90,55,1,False,False,-14.164,180760.0,0
98,42,0,False,False,-8.21,215093.0,0
97,42,0,False,False,-8.21,215093.0,0
89,61,0,False,True,-14.155,248053.0,0
99,72,1,False,False,-5.535,219507.0,0
98,68,1,False,False,-3.562,228139.0,0
90,36,0,False,False,-5.781,143800.0,0
92,46,0,False,True,-7.606,334340.125,0
54,63,0,False,False,-16.501875,187040.0,0
92,74,1,True,False,-2.875,258000.0,0
99,16,0,False,False,-14.485,147533.0,0
79,70,0,False,False,-6.834,165199.0,0
88,62,0,False,True,-9.709,259306.0,1
85,63,0,False,False,-5.91,191426.0,0
66,52,0,False,False,-3.839,206666.0,0
99,11,0,False,False,-8.47,161533.0,0
86,6,0,False,False,-5.557,334304.0,0
100,65,0,False,False,-5.125,238143.0,0
90,45,0,False,False,-10.092,160115.0,0
17,72,1,False,False,-4.998,257200.0,0
96,32,0,False,False,-9.148,153133.0,0
92,42,0,False,False,-8.21,215093.0,0
86,42,0,False,False,-8.21,215093.0,0
65,71,0,False,False,-9.091,126533.0,0
67,38,0,False,False,-13.073,248040.0,0
46,24,1,False,False,-9.332,328093.0,1
89,42,0,False,False,-8.21,215093.0,1
65,38,0,False,False,-6.811,257200.0,0
88,57,0,False,False,-4.763,263680.0,1
80,62,1,True,False,-7.164,255253.0,0
90,42,1,False,False,-9.405,242773.0,0
95,34,0,False,False,-11.727,286040.0,0
76,52,1,True,False,-13.136,243800.0,0
83,9,0,False,False,-6.598,166373.0,0
62,43,0,False,False,-8.816,297093.0,0
77,46,0,False,False,-6.769,277466.0,0
96,42,0,False,False,-8.21,215093.0,0
87,36,0,False,False,-7.643,326933.0,0
96,46,0,False,False,-7.484,245373.0,0
16,72,1,True,False,-4.547,208733.0,0
90,42,0,False,False,-8.21,215093.0,0
97,55,0,False,False,-8.407,151306.0,1
91,42,0,False,False,-8.21,215093.0,0
14,68,0,True,False,-8.72,184960.0,0
88,38,0,False,False,-14.885,196826.0,0
67,53,0,True,False,-3.827,292933.0,0
100,52,0,False,False,-6.015,229973.0,0
16,59,1,True,False,-10.434,265200.0,0
83,83,1,False,False,-9.754,206361.0,0
61,37,0,False,False,-11.253,160146.0,1
86,82,1,False,False,-3.083,219357.0,0
97,74,1,False,False,-7.905,267787.0,0
92,43,0,False,False,-10.782,334340.125,0
83,39,0,False,False,-8.217,168533.0,1
81,42,0,False,True,-8.21,215093.0,0
78,59,0,False,False,-16.501875,225626.0,1
77,33,0,False,False,-14.598,320840.0,0
80,56,1,False,False,-9.659,334340.125,0
89,49,0,False,False,-6.69,232040.0,1
87,56,0,True,False,-8.316,315185.0,0
81,21,0,False,False,-16.362,296093.0,0
65,62,0,False,False,-4.944,236400.0,1
72,21,0,False,False,-11.746,174666.0,0
86,54,0,False,False,-9.484,237293.0,1
87,36,0,False,False,-12.071,280600.0,0
77,47,1,False,False,-8.435,271868.0,0
33,56,0,False,False,-5.515,334340.125,1
83,46,0,False,False,-6.034,196373.0,0
31,73,0,True,False,-4.269,197529.0,0
8,6,1,False,False,-5.12,302173.0,1
83,41,0,False,False,-8.249,171226.0,1
92,42,0,False,False,-11.424,297273.0,0
35,63,1,False,False,-7.009,248093.0,1
83,35,0,False,False,-5.729,298400.0,0
68,73,0,False,False,-4.947,158666.0,0
58,52,0,False,False,-4.682,239333.0,0
21,58,0,False,False,-4.566,277346.0,0
50,42,0,False,False,-8.21,215093.0,1
55,76,0,False,False,-7.784,216480.0,0
68,19,0,False,False,-10.89,243533.0,0
41,80,1,True,False,-4.869,248431.0,0
95,18,0,False,True,-14.106,141693.0,0
93,42,0,False,False,-8.21,215093.0,0
79,49,0,False,False,-13.451,308200.0,0
95,39,0,False,False,-15.003,275000.0,0
97,63,0,False,False,-3.568,230026.0,0
84,3,0,False,False,-9.464,117160.0,0
75,59,0,False,False,-3.878,334340.125,0
93,34,0,False,False,-13.861,172293.0,0
29,3,0,False,False,-8.499,181653.0,0
87,46,0,False,False,-9.805,319760.0,0
60,48,0,True,False,-5.485,334340.125,0
86,68,1,False,False,-6.237,244827.0,0
83,68,0,False,False,-6.607,209520.0,0
53,71,1,False,False,-9.29,334340.125,1
54,14,0,False,False,-11.877,295880.0,1
78,45,0,False,False,-7.593,262826.0,0
31,59,0,False,False,-10.004,259666.0,1
88,39,0,False,False,-9.935,203760.0,0
96,42,0,False,True,-8.21,215093.0,0
17,28,0,False,False,-10.737,143693.0,0
53,56,0,False,False,-12.597,270693.0,1
66,24,0,False,False,-16.497,142333.0,0
16,86,0,True,False,-4.169,196760.0,0
92,0,0,False,False,-8.21,221572.0,0
49,72,0,True,False,-8.038,181933.0,0
90,48,0,False,False,-5.67,209840.0,0
87,45,0,False,False,-5.126,208773.0,0
89,4,0,False,False,-11.291,120136.0,0
78,25,0,False,False,-15.319,136932.0,1
83,36,0,False,False,-8.097,171600.0,0
81,28,0,False,False,-11.153,112466.0,1
89,71,1,False,False,-16.501875,267267.0,0
96,65,1,False,False,-7.945,257333.0,1
75,35,0,False,False,-6.5,218426.0,0
56,42,0,False,False,-8.21,215093.0,0
82,50,0,False,False,-6.391,201466.0,1
90,44,0,False,False,-6.698,260893.0,0
90,28,0,False,False,-4.481,245600.0,0
94,43,0,False,False,-5.831,229426.0,0
47,73,1,False,False,-8.71,331573.0,0
85,42,0,False,False,-1.578,235066.0,0
85,42,0,True,False,-8.21,215093.0,0
91,78,1,True,False,-7.664,120133.0,0
71,70,0,False,False,-7.486,293653.0,1
47,76,0,True,False,-8.431,177272.0,0
92,44,0,False,False,-4.513,208600.0,0
57,67,0,False,False,-13.69,289749.0,0
69,18,0,False,False,-6.793,190000.0,0
22,69,1,False,False,-5.612,192253.0,0
90,67,0,False,False,-5.647,227426.0,0
90,13,0,False,False,-2.849,226400.0,1
13,42,0,False,False,-6.726,270173.0,1
41,73,0,True,False,-6.572,210698.0,0
98,51,0,True,False,-6.046,261133.0,0
55,28,0,False,False,-3.062,249506.0,0
98,7,0,False,False,-6.795,192000.0,0
83,24,0,False,False,-9.273,283333.0,0
37,52,1,False,False,-6.698,283934.0,1
89,76,1,False,False,-3.166,232787.0,0
70,53,0,False,False,-5.288,208040.0,0
85,71,1,False,False,-13.653,276493.0,1
39,68,0,False,False,-8.996,334340.125,0
75,42,0,False,False,-8.21,215093.0,0
81,31,0,False,False,-9.285,143093.0,0
83,42,0,False,False,-8.21,215093.0,0
24,69,0,True,False,-7.755,181714.0,0
97,42,0,False,False,-8.21,215093.0,0
56,71,0,False,False,-7.239,238026.0,1
61,22,0,False,False,-12.521,143493.0,0
77,12,0,False,False,-6.538,165626.0,0
92,42,0,False,False,-8.21,215093.0,0
100,5,0,False,False,-12.796,216093.0,0
81,25,0,False,False,-8.21,199120.0,0
80,55,0,False,False,-5.856,206306.0,0
94,42,0,False,False,-8.21,215093.0,0
58,57,0,False,False,-16.501875,215826.0,1
100,34,0,False,False,-13.969,162200.0,0
71,41,0,False,False,-11.6,271400.0,0
72,52,0,False,False,-6.871,221373.0,0
91,66,0,False,True,-4.6,220520.0,0
82,36,0,False,False,-11.262,309893.0,0
76,53,0,False,False,-10.359,210506.0,0
74,42,0,False,False,-3.561,273186.0,0
81,35,0,False,False,-4.706,156266.0,0
67,64,0,False,False,-10.422,237106.0,1
62,79,0,False,True,-6.04,225253.0,0
62,80,0,False,True,-6.04,225253.0,0
96,3,0,False,False,-16.429,161733.0,0
72,7,0,False,False,-9.432,184120.0,0
93,32,0,False,False,-11.447,248706.0,0
91,42,0,False,False,-8.21,215093.0,0
92,60,0,False,False,-4.818,256600.0,0
87,20,0,False,False,-16.501875,141973.0,0
72,66,0,False,False,-10.943,184800.0,1
87,45,0,False,False,-4.709,153946.0,1
77,36,1,False,False,-6.689,240720.0,0
77,46,0,False,False,-5.501,259040.0,0
80,42,0,False,False,-8.21,215093.0,0
83,21,0,False,False,-13.154,179493.0,0
98,37,0,False,False,-11.232,318933.0,0
68,42,0,False,False,-8.21,215093.0,0
57,42,0,False,False,-8.21,215093.0,0
75,58,0,False,False,-7.393,289266.0,1
100,13,0,False,False,-9.485,334340.125,0
83,26,0,False,False,-13.103,114666.0,0
99,5,0,False,False,-9.008,214666.0,0
81,26,0,False,False,-13.103,114666.0,1
83,51,0,False,False,-14.359,318533.0,0
95,7,0,False,False,-6.627,160893.0,0
94,18,0,False,False,-5.756,191693.0,0
36,83,1,False,False,-9.796,253920.0,1
20,42,0,False,False,-8.21,215093.0,0
98,41,0,False,True,-5.466,254213.0,0
96,42,0,False,False,-8.21,215093.0,0
96,12,0,False,False,-8.569,177026.0,0
92,13,0,False,False,-4.864,147173.0,0
86,42,0,False,False,-8.21,215093.0,0
56,53,0,False,False,-6.153,294893.0,0
98,42,0,False,False,-8.21,215093.0,0
53,33,0,False,False,-8.857,315600.0,0
76,12,0,False,False,-12.951,222106.0,0
96,53,0,True,False,-5.895,315320.0,1
53,41,0,False,False,-3.834,213733.0,1
93,20,0,False,False,-12.656,206960.0,0
45,74,0,True,False,-6.23,112239.0,0
87,58,0,False,False,-12.594,198146.0,0
97,59,0,False,True,-7.295,179600.0,0
76,46,0,False,False,-14.9,170960.0,0
93,47,0,False,False,-11.828,334340.125,0
87,42,0,False,False,-8.21,215093.0,0
84,56,1,False,False,-11.601,237240.0,1
94,59,0,False,True,-6.512,181053.0,0
99,75,0,False,True,-4.664,190640.0,0
88,28,0,False,False,-10.66,121840.0,0
66,52,1,False,False,-9.297,260067.0,0
66,74,0,False,False,-9.997,260573.0,1
